Gambier Bay,f747d450ccff6998306e8572ef38be69
Gambier Bay改,6059106eb7c01ef07c0a4d0850310422
Saratoga Mk.II,a7a07e2902815a202162eae5cef7cf02
武蔵改二,8f583a3be3fb2fd66bf2346c4ad786c9
多摩改二,95892d9de7f5a9b9e43dc5ee62d491e5
文月改二,68964849b4bc830aee42a700df888322
Intrepid,a537797c6c542366c2b551c67183e7e5
Intrepid改,2ca2df87c1a13b99f427a3db0d5014f2
Saratoga Mk.II Mod.2,b792c0724cb1e0dab7c153d04150f369
日振,ae329d1fb970bb67afefcdbce240810d
日振改,e3b5e4126de9c08e3df0ae7a1a97d640
大東,232da11fd86c4dc15a8c2d7221579c2e
大東改,f9129bbe92c40a9fbca7872bd95caaae
伊勢改二,f413d984aa0a84acb632a408f336aeaf
日向改二,63107469a2c06c9256e1588eb0a51095
瑞鳳改二,cba73593f3f5e2d53ac4cbde2cbcf7ce
浦風丁改,f40e14d7770ace7a52a24910c1996f82
磯風乙改,ac2fd4155fa0b2f477bd728642880b53
浜風乙改,e1c67ab3a3ac70be755c4fefef1d17b5
谷風丁改,301a86e8f408cac1d91f882829c7231f
瑞鳳改二乙,79e59b21716e1e52fd329c8b30faca38
Samuel B.Roberts,8eade28e59de4b6f4ff4e8db0020d4fb
Samuel B.Roberts改,e5d1494723634a0f1b0512382b3864d2
Johnston,2a6707b6b439cbb234bd95047cc34a3b
Johnston改,bc83b44dad8d8b6d67e2eaba8cbdcfef
巻雲改二,11344b1f29b740e0b61b1fc734d372ba
風雲改二,8e92a49355843c52fe3f3b734546c2fe
福江,2fd33fc5671764143a70d49679f0132a
福江改,cb448f4db3b07449983c141e3e910050
陽炎改二,0fc7868148c079c82a44c4d38aa25c25
不知火改二,94d0f25662b769ca4c525347d4eb48bb
黒潮改二,e92f8cf96a26ac17236efb25b62ab188
Nelson,573ad19d284b4fd9d735c99dc94af893
陸奥改二,c7254986633d4aaa64fe34340a9d2076
Gotland,82d83754b9757f91ae7c1731953280c8
Maestrale,cfc632c8809b765663c0703b15955825
Nelson改,917e202fe7f70c90185c565f26a794bf
Gotland改,5e5e45c1eefb342ed2316a31b1b6b1e4
Maestrale改,516e886280ecda80c0ce3a27459aa544
日進,141467577c1ee24d97c6163dc603ceef
日進改,67b6a416b59fc2a0a10e0f6662e1bd2a
峯雲,e096d4b1af4040d7595e1c506fa419c0
峯雲改,7a08cc8bbb0f47604195b95d65cf59ef
八丈,96e30f26201f1a7c7ec13f8949e8f6b1
八丈改,04fc05b69ace665de9bb393cfa33c280
石垣,a034e3caf515483eca5ef184632b206e
石垣改,2157ef35eb7f6079c7aafc6f35d75510
日進甲,c27f64c25f50e0cb5d51863316e3a889
海風改二,6bb759e59613a4840eb1b53c73bfd707
L.d.S.D.d.Abruzzi,a5069748b24b0eea02cf01c1aaa85b33
L.d.S.D.d.Abruzzi改,1325c4e9901578209668c2b179e7599d
G.Garibaldi,5ca54edf645b7e3132d3399796a97d46
G.Garibaldi改,dcf6eb388bef011583650a40e4295f42
金剛改二丙,8030de0089442e970a0717a3f828e5eb
Fletcher,70da49b0ed5c574569d74c77c6940e66
Fletcher改,04c9471213933ba67e3863fa4302ce4a
Colorado,15e49475e42539feed93fc5cce25d3cb
赤城改二,9a67630013af851e2cb0d836294e0a6e
Colorado改,efbf352b243ba9bc78f7b826e32ffe30
赤城改二戊,57e8931081d5c79735c6b334be81d61e
御蔵,012a82cb643f5942cedfa4c6d2d6afce
Grecale,b55ebf66980258a1812c23ee3b169e6b
御蔵改,36e2753ec4213fe052c1a5af3f2ed9b7
Grecale改,5514b13533510879153db03d78b4c8ce
